,open,high,low,close,volume
2025-01-10,866.4000,866.4100,834.4000,837.6900,4803312
2025-01-13,831.5250,847.0700,829.1400,840.2900,3024517
2025-01-14,843.2000,844.8925,823.5190,828.4000,3037650
2025-01-15,836.4400,850.8400,830.4100,848.2600,3181383
2025-01-16,860.9600,868.9800,842.0200,842.3700,4028537
2025-01-17,859.7900,865.0000,852.1300,858.1000,3617565
2025-01-21,863.5300,916.4000,854.7450,869.6800,9851351
2025-01-22,998.0250,999.0000,950.7600,953.9900,14273205
2025-01-23,957.8100,985.0000,953.9000,984.8600,7752137
2025-01-24,984.4100,986.2800,967.6800,977.5900,4550397
2025-01-27,971.1000,982.2700,960.2600,971.8900,4634204
2025-01-28,966.7100,977.9340,957.3000,971.8300,3433972
2025-01-29,980.0000,987.6400,968.2345,978.1500,2930728
2025-01-30,986.7500,994.5900,970.0101,973.2400,3867825
2025-01-31,974.0000,990.2892,974.0000,976.7600,3618718
2025-02-03,973.0000,987.6891,964.3750,978.9400,3724197
2025-02-04,980.4700,1008.0000,978.5100,994.8700,6000137
2025-02-05,987.7300,1011.8250,986.6800,1011.1100,3997733
2025-02-06,1007.8700,1016.3500,1002.6100,1015.6800,3134293
2025-02-07,1017.0000,1027.7600,1005.6701,1013.9300,3212853
2025-02-10,1023.0500,1032.8500,1015.8800,1027.6000,3296566
2025-02-11,1020.7900,1022.6900,1002.9500,1008.0800,3331797
2025-02-12,1005.4900,1027.7400,998.3473,1027.3100,3388966
2025-02-13,1026.6250,1045.9899,1025.1000,1043.6900,3476068
2025-02-14,1044.9500,1064.5000,1041.6900,1058.6000,3145430
2025-02-18,1060.0000,1062.0000,1023.7490,1035.8500,4229339
2025-02-19,1035.1800,1044.9999,1024.5100,1043.3300,2600048
2025-02-20,1042.0000,1045.0000,1015.5941,1024.5400,3111831
2025-02-21,1029.4200,1032.3800,999.3900,1003.1500,3738710
2025-02-24,1008.0000,1015.1700,984.4800,988.4700,4426227
2025-02-25,989.4000,994.3999,955.0000,977.2400,4738304
2025-02-26,977.6000,1000.8900,976.9000,990.0600,3397205
2025-02-27,995.0000,1000.7255,961.8250,963.0700,3766566
2025-02-28,969.5600,982.2700,958.1700,980.5600,4717409
2025-03-03,983.0000,994.9300,964.8100,973.7000,3907447
2025-03-04,971.6100,986.3135,948.2100,972.5800,4392814
2025-03-05,973.6200,995.5999,969.4800,990.9200,3807935
2025-03-06,972.9900,973.6900,899.0000,906.3600,7852559
2025-03-07,897.6400,904.8859,858.0700,891.1100,7737488
2025-03-10,875.0700,881.2700,854.5000,866.6800,6951652
2025-03-11,867.4100,910.6800,866.0000,895.1000,7398934
2025-03-12,914.6000,927.1800,901.0000,919.6800,6865837
