,open,high,low,close,volume
2024-12-16,532.0000,535.0000,528.9950,530.3100,2923016
2024-12-17,529.4000,531.7800,524.8700,531.0100,4056007
2024-12-18,530.3200,537.1300,519.7100,519.9600,3190277
2024-12-19,524.1600,529.2200,522.2000,523.2800,3050813
2024-12-20,522.8700,532.0800,519.4200,528.0300,7317151
2024-12-23,525.8300,529.3999,521.1300,528.9600,2270286
2024-12-24,529.2700,535.7400,527.8300,535.7100,955015
2024-12-26,533.6300,537.7000,532.9200,536.1500,1109713
2024-12-27,533.6100,537.5600,530.8000,532.2000,1542157
2024-12-30,527.0000,528.5652,521.3300,525.5500,2101731
2024-12-31,527.6700,529.1900,525.5600,526.5700,1942656
2025-01-02,529.1900,530.5600,517.6600,522.4000,2818795
2025-01-03,522.5300,524.4600,517.6800,521.3600,1627726
2025-01-06,520.9700,521.3600,511.0100,511.9300,2920787
2025-01-07,513.6800,516.3300,511.0750,511.4000,2211877
2025-01-08,512.0400,517.4500,511.5325,516.4000,2456715
2025-01-10,512.1200,513.7600,503.3600,504.6700,2815624
2025-01-13,501.0000,506.1500,499.9200,504.9100,2885549
2025-01-14,507.0700,509.3900,504.2100,509.0200,2704795
2025-01-15,515.5700,523.7700,513.7300,522.3500,3025066
2025-01-16,523.6200,527.1200,520.7200,523.1400,3275700
2025-01-17,524.5800,528.1300,521.0100,524.7000,2374798
2025-01-21,527.6600,529.9800,526.9100,528.0600,2706947
2025-01-22,528.0000,530.3000,525.6700,527.1800,2037643
2025-01-23,529.0500,534.3500,528.6800,534.2200,2196457
2025-01-24,532.9900,536.0600,532.1500,533.4900,2473012
2025-01-27,533.5800,547.9900,531.6550,547.6400,3074807
2025-01-28,546.5400,551.5519,542.6600,547.3600,2727798
2025-01-29,547.0000,550.6100,546.5000,548.8000,2549001
2025-01-30,555.0000,576.9400,554.5300,566.0100,6005206
2025-01-31,563.8200,565.5400,554.6400,555.4300,4505520
2025-02-03,552.6400,565.0000,551.0700,563.9500,3195610
2025-02-04,570.8800,572.0000,557.5800,559.1100,2639060
2025-02-05,561.3500,566.8700,559.8000,566.2900,2404997
2025-02-06,566.1300,569.7500,564.5400,567.1600,1738474
2025-02-07,568.0600,570.0500,561.7800,562.7500,2008409
2025-02-10,565.2500,567.2700,561.0000,565.4900,2357752
2025-02-11,564.9900,566.4299,559.2201,564.7000,1847808
2025-02-12,562.0100,564.7500,559.4400,564.6000,1722312
2025-02-13,565.6000,567.3900,561.4700,566.3100,1709499
2025-02-14,566.0100,569.2400,564.1300,564.7600,1927797
2025-02-18,564.9000,568.6300,561.5150,568.6100,2064246
2025-02-19,567.4900,570.7000,566.6450,568.5000,2459132
2025-02-20,568.1500,568.5000,559.0400,563.2800,2181938
2025-02-21,561.4300,564.8000,556.5800,557.5100,2256340
2025-02-24,558.4300,561.4600,556.7930,559.0000,1752627
2025-02-25,562.4400,566.0450,552.6900,564.0300,3609836
2025-02-26,562.5900,566.6800,559.6025,561.2700,2027993
2025-02-27,565.5700,574.6999,564.0000,564.8200,2436724
2025-02-28,567.3000,576.4300,564.0000,576.3100,3205380
2025-03-03,577.3300,582.2300,570.0000,574.9200,3092583
2025-03-04,570.4600,573.2000,552.0100,555.0700,3318100
2025-03-05,552.5800,560.9899,551.3201,558.3000,2795399
2025-03-06,548.5000,555.6800,544.6940,549.8200,3133333
2025-03-07,547.0700,550.3750,536.2800,546.7700,3161510
2025-03-10,538.1500,548.5600,532.0200,537.1200,3887518
2025-03-11,537.2000,538.0500,522.2500,525.8000,4583034
2025-03-12,530.5100,532.7100,519.2600,524.6400,2810986
