,open,high,low,close,volume
2024-12-16,63.2300,63.8600,62.3500,62.5500,24559738
2024-12-17,62.4500,63.5500,62.3200,63.4000,21902382
2024-12-18,62.8100,63.6400,62.7900,62.8500,20946087
2024-12-19,62.7000,63.1700,62.4000,62.4500,21300647
2024-12-20,62.4700,63.0600,62.2800,62.5500,42458096
2024-12-23,62.5000,62.7600,61.5318,62.3800,13010758
2024-12-24,62.2000,62.8400,62.0100,62.8400,5019131
2024-12-26,62.6200,62.7400,62.4000,62.5700,7945641
2024-12-27,62.4500,62.9500,62.2090,62.4500,8542773
2024-12-30,62.3400,62.3400,61.6800,62.0300,8972212
2024-12-31,62.0200,62.4300,61.8000,62.2600,9256664
2025-01-02,62.3500,62.7500,61.6200,61.8400,12990975
2025-01-03,61.9000,62.0750,61.6200,61.7500,10403204
2025-01-06,61.5000,61.5650,60.6600,60.8100,17924237
2025-01-07,61.1100,61.7175,60.6150,60.8400,17799629
2025-01-08,60.9900,61.7700,60.9300,61.7100,14412397
2025-01-10,61.5800,61.6500,60.7300,61.0700,22424951
2025-01-13,61.1300,61.8450,60.7100,61.6500,18016173
2025-01-14,61.6550,62.0650,61.3000,62.0400,16658287
2025-01-15,62.3300,62.6200,61.6800,61.7700,16187203
2025-01-16,61.4200,62.3000,61.3200,62.2500,12585528
2025-01-17,62.3100,62.7650,62.1700,62.7100,17948868
2025-01-21,62.9000,63.2300,62.3000,62.4200,19817068
2025-01-22,62.1200,62.2850,61.6600,61.7800,18191886
2025-01-23,61.8000,61.9800,61.3700,61.5300,16528423
2025-01-24,61.7200,62.0100,61.4350,61.9200,19244604
2025-01-27,62.8700,64.1800,62.4730,63.8700,20742915
2025-01-28,63.5100,64.0400,62.2800,62.3600,14956031
2025-01-29,62.5600,63.3600,62.5500,62.8300,11325635
2025-01-30,63.8500,64.2850,63.2300,64.0500,13200977
2025-01-31,63.7000,63.9300,63.3900,63.4800,12102060
2025-02-03,63.1800,63.6299,62.4300,63.3500,12067883
2025-02-04,63.6100,63.6300,62.3500,62.6700,15677998
2025-02-05,62.7200,63.2900,62.5850,63.1200,10686754
2025-02-06,63.6200,63.7400,62.9100,63.3600,13423408
2025-02-07,63.4300,63.9200,63.2700,63.8400,13184674
2025-02-10,64.1000,64.6500,63.6600,64.5500,16154300
2025-02-11,67.5000,67.6700,66.4100,67.6000,30589148
2025-02-12,66.8700,68.8200,66.8700,68.7100,26033764
2025-02-13,69.0000,69.6100,68.7620,69.5000,24393148
2025-02-14,69.3650,70.0300,68.7600,68.8700,20779090
2025-02-18,68.5500,69.3700,68.4200,69.0500,15569122
2025-02-19,69.2100,70.1300,69.1700,70.0700,16032270
2025-02-20,69.7100,70.0700,69.4200,70.0400,13398010
2025-02-21,70.3200,71.6000,70.1300,71.3500,21662252
2025-02-24,70.8400,71.7300,70.3300,70.5900,21418442
2025-02-25,70.8600,71.7699,70.7300,71.4900,21555588
2025-02-26,71.2700,71.2750,70.5250,70.8000,14531175
2025-02-27,70.7200,71.5350,70.4200,70.8700,16789476
2025-02-28,71.4500,71.5700,70.5600,71.2100,22167379
2025-03-03,70.2400,72.3600,69.7300,72.3200,21717603
2025-03-04,72.0700,72.6500,69.8800,70.1900,25411858
2025-03-05,69.9000,70.7400,69.8400,70.0800,23933629
2025-03-06,70.4100,70.5290,69.4500,70.4600,21694031
2025-03-07,69.6500,71.8200,69.6500,71.4300,28393261
2025-03-10,71.9600,73.2200,71.3200,71.4500,25100223
2025-03-11,71.8750,72.0400,70.6100,71.0400,28076440
2025-03-12,70.3700,70.7300,69.7400,69.9400,18923301
